-2.53296,0.723267,
-2.54517,0.732422,
-2.56042,0.733948,
-2.56958,0.727844,
-2.58026,0.721741,
-2.58942,0.723267,
-2.6001,0.726318,
-2.61078,0.730896,
-2.62299,0.724792,
-2.63214,0.717163,
-2.64435,0.723267,
-2.65198,0.730896,
-2.66266,0.730896,
-2.67639,0.726318,
-2.68707,0.720215,
-2.69775,0.723267,
-2.71149,0.726318,
-2.72064,0.732422,
-2.7359,0.72937,
-2.74811,0.721741,
-2.76184,0.726318,
-2.77405,0.730896,
-2.78625,0.733948,
-2.80151,0.724792,
-2.81219,0.723267,
-2.82288,0.726318,
-2.82898,0.730896,
-2.84119,0.733948,
-2.85034,0.727844,
-2.85797,0.721741,
-2.87018,0.724792,
-2.87933,0.732422,
-2.88391,0.733948,
-2.89001,0.726318,
-2.89154,0.720215,
-2.88849,0.721741,
-2.88239,0.72937,
-2.87781,0.732422,
-2.85797,0.727844,
-2.83661,0.726318,
-2.81067,0.724792,
-2.78015,0.72937,
-2.74811,0.732422,
-2.70996,0.721741,
-2.66418,0.724792,
-2.61841,0.724792,
-2.56348,0.72937,
-2.50549,0.733948,
-2.43683,0.726318,
-2.37122,0.723267,
-2.30255,0.723267,
-2.22626,0.727844,
-2.15607,0.733948,
-2.07672,0.726318,
-1.99738,0.726318,
-1.92108,0.724792,
-1.84326,0.737,
-1.77002,0.72937,
-1.69067,0.727844,
-1.61743,0.724792,
-1.54266,0.720215,
-1.4679,0.733948,
-1.40686,0.732422,
-1.34277,0.724792,
-1.28021,0.726318,
-1.22375,0.724792,
-1.17035,0.733948,
-1.12152,0.72937,
-1.07269,0.726318,
-1.03302,0.726318,
-0.993347,0.723267,
-0.9552,0.732422,
-0.921631,0.737,
-0.888062,0.730896,
-0.862122,0.720215,
-0.83313,0.724792,
-0.814819,0.733948,
-0.790405,0.732422,
-0.775146,0.72937,
-0.759888,0.726318,
-0.749207,0.72937,
-0.738525,0.744629,
-0.72937,0.733948,
-0.718689,0.72937,
-0.709534,0.723267,
-0.704956,0.726318,
-0.70343,0.737,
-0.70343,0.737,
-0.70343,0.733948,
-0.698853,0.723267,
-0.700378,0.726318,
-0.700378,0.733948,
-0.704956,0.732422,
-0.704956,0.72937,
-0.70343,0.727844,
-0.704956,0.724792,
-0.708008,0.733948,
-0.709534,0.733948,
-0.709534,0.726318,
-0.714111,0.727844,
-0.718689,0.727844,
-0.727844,0.738525,
-0.730896,0.732422,
-0.737,0.726318,
-0.747681,0.72937,
-0.753784,0.721741,
-0.762939,0.740051,
