-2.24762,0.80719
-2.25372,0.805664
-2.25677,0.804138
-2.25983,0.799561
-2.26746,0.804138
-2.27051,0.805664
-2.27814,0.805664
-2.28271,0.799561
-2.28729,0.799561
-2.2934,0.804138
-2.29492,0.805664
-2.30255,0.804138
-2.30713,0.801086
-2.31476,0.799561
-2.31476,0.804138
-2.32086,0.804138
-2.32544,0.804138
-2.32849,0.801086
-2.33459,0.799561
-2.33765,0.804138
-2.34222,0.804138
-2.34528,0.804138
-2.34985,0.804138
-2.34985,0.799561
-2.35748,0.799561
-2.35901,0.801086
-2.36053,0.799561
-2.36511,0.798035
-2.37274,0.799561
-2.37427,0.799561
-2.37274,0.801086
-2.37579,0.804138
-2.37732,0.798035
-2.37885,0.798035
-2.37732,0.799561
-2.37274,0.801086
-2.36664,0.798035
-2.36511,0.798035
-2.36053,0.796509
-2.35291,0.798035
-2.34375,0.799561
-2.33154,0.805664
-2.32239,0.796509
-2.31018,0.799561
-2.2995,0.798035
-2.28271,0.801086
-2.26898,0.801086
-2.25372,0.796509
-2.23846,0.798035
-2.22473,0.798035
-2.2049,0.798035
-2.19421,0.804138
-2.1759,0.796509
-2.16064,0.798035
-2.14081,0.796509
-2.12708,0.799561
-2.10876,0.798035
-2.09656,0.794983
-2.07977,0.796509
-2.06604,0.798035
-2.04926,0.798035
-2.0401,0.801086
-2.02637,0.796509
-2.01263,0.794983
-2.00043,0.794983
-1.98669,0.798035
-1.97906,0.799561
-1.96991,0.796509
-1.9577,0.796509
-1.94855,0.798035
-1.93939,0.801086
-1.93329,0.794983
-1.92566,0.794983
-1.91803,0.796509
-1.91193,0.798035
-1.9043,0.798035
-1.89972,0.798035
-1.89209,0.794983
-1.89056,0.796509
-1.88446,0.794983
-1.88293,0.798035
-1.87836,0.794983
-1.87683,0.794983
-1.87225,0.791931
-1.87073,0.796509
-1.8692,0.796509
-1.8631,0.799561
-1.86462,0.796509
-1.86768,0.793457
-1.8631,0.793457
-1.8631,0.796509
-1.86005,0.794983
-1.8631,0.794983
-1.8631,0.794983
-1.85852,0.794983
-1.86005,0.793457
-1.85852,0.794983
-1.85852,0.794983
-1.86005,0.794983
-1.8631,0.796509
-1.86005,0.794983
-1.8631,0.796509
-1.86157,0.796509
-1.86462,0.793457
-1.8692,0.791931
-1.86768,0.794983
-1.86462,0.793457
-1.87225,0.788879
-1.87225,0.791931
-1.87225,0.793457
-1.87225,0.798035
-1.87225,0.796509
-1.87225,0.793457
-1.87836,0.793457
-1.87531,0.793457
-1.87683,0.796509
-1.87836,0.796509
-1.87836,0.794983
-1.88141,0.793457
-1.87836,0.793457
-1.87836,0.794983
-1.87836,0.796509
-1.88141,0.793457
-1.87988,0.793457
-1.88141,0.791931
-1.88141,0.798035
-1.87683,0.798035
-1.87836,0.793457
-1.87378,0.793457
-1.87378,0.794983
-1.87073,0.796509
-1.87073,0.796509
-1.87073,0.794983
-1.87073,0.790405
-1.8692,0.793457
