-2.17133,0.982666
-2.1759,0.984192
-2.18506,0.982666
-2.19269,0.98877
-2.20032,0.982666
-2.20795,0.982666
-2.2171,0.98877
-2.22626,0.985718
-2.23236,0.985718
-2.23694,0.98114
-2.24915,0.982666
-2.2583,0.984192
-2.26593,0.98114
-2.27509,0.984192
-2.28424,0.982666
-2.2934,0.984192
-2.29797,0.987244
-2.31018,0.984192
-2.31934,0.985718
-2.32697,0.98114
-2.33612,0.98114
-2.34375,0.984192
-2.34833,0.984192
-2.34985,0.984192
-2.35596,0.984192
-2.35291,0.979614
-2.35138,0.98114
-2.34528,0.985718
-2.33612,0.984192
-2.33002,0.985718
-2.31781,0.98114
-2.30408,0.982666
-2.28424,0.984192
-2.2644,0.98114
-2.24152,0.98114
-2.21863,0.98114
-2.19269,0.982666
-2.1637,0.98114
-2.13928,0.982666
-2.11182,0.979614
-2.08282,0.979614
-2.05078,0.982666
-2.02484,0.98114
-1.99585,0.98114
-1.96533,0.976563
-1.94092,0.979614
-1.91193,0.979614
-1.88599,0.984192
-1.86157,0.98114
-1.83258,0.978088
-1.81122,0.976563
-1.79291,0.982666
-1.77155,0.982666
-1.74866,0.984192
-1.7334,0.978088
-1.71814,0.978088
-1.70288,0.98114
-1.6861,0.98114
-1.67847,0.98114
-1.66473,0.979614
-1.65405,0.976563
-1.64642,0.98114
-1.63422,0.979614
-1.63269,0.979614
-1.62354,0.976563
-1.62048,0.978088
-1.61743,0.98114
-1.60828,0.979614
-1.60675,0.978088
-1.6037,0.978088
-1.60065,0.976563
-1.60065,0.978088
-1.59912,0.979614
-1.59607,0.979614
-1.59454,0.978088
-1.59454,0.976563
-1.58997,0.979614
-1.59149,0.982666
-1.59149,0.979614
-1.59149,0.979614
-1.58844,0.976563
-1.58844,0.979614
-1.58691,0.978088
-1.58997,0.973511
-1.58997,0.978088
-1.59302,0.978088
-1.59607,0.979614
-1.59912,0.979614
-1.60217,0.979614
-1.6037,0.979614
-1.60828,0.976563
-1.61438,0.979614
-1.61896,0.978088
-1.62659,0.979614
-1.62964,0.979614
-1.63574,0.976563
-1.64337,0.979614
-1.64795,0.98114
-1.65405,0.976563
-1.66016,0.976563
-1.66931,0.978088
-1.67236,0.979614
-1.68152,0.979614
-1.68762,0.978088
-1.6922,0.973511
-1.69983,0.971985
-1.70441,0.978088
-1.71051,0.979614
-1.71204,0.978088
-1.71814,0.976563
-1.71967,0.976563
-1.72424,0.978088
-1.72577,0.979614
-1.73035,0.98114
-1.7334,0.978088
-1.73645,0.978088
-1.74103,0.979614
-1.74255,0.982666
-1.74103,0.98114
-1.74255,0.978088
-1.74561,0.978088
-1.74561,0.979614
-1.74561,0.978088
-1.74713,0.98114
-1.74713,0.978088
-1.74866,0.978088
-1.75171,0.976563
-1.75629,0.979614
-1.75781,0.98114
-1.76086,0.978088
-1.76239,0.978088
-1.76697,0.982666
-1.76849,0.979614
-1.77155,0.978088
-1.77765,0.979614
-1.78223,0.978088
-1.78223,0.979614
-1.78833,0.982666
-1.79291,0.98114
-1.79749,0.979614
-1.80359,0.978088
-1.80664,0.982666
-1.8158,0.982666
-1.82037,0.979614
-1.82343,0.978088
-1.83105,0.979614
-1.84021,0.98114
-1.84326,0.982666
-1.85242,0.984192
-1.85852,0.98114
-1.86462,0.98114
-1.87378,0.98114
-1.87683,0.984192
-1.88599,0.982666
-1.89819,0.979614
-1.9043,0.979614
-1.90887,0.98114
-1.91803,0.982666
-1.92413,0.982666
-1.93329,0.982666
-1.94092,0.979614
-1.95007,0.984192
-1.95618,0.984192
-1.96381,0.982666
-1.97296,0.984192
-1.97906,0.98114
-1.98669,0.984192
-1.99585,0.985718
-2.00348,0.985718
-2.00958,0.982666
-2.01569,0.984192
-2.02484,0.984192
-2.03094,0.985718
-2.03857,0.985718
-2.04468,0.984192
-2.05078,0.984192
-2.06146,0.987244
-2.06909,0.985718
-2.0752,0.985718
-2.07977,0.984192
-2.09045,0.984192
-2.09503,0.984192
-2.10114,0.98877
-2.11029,0.985718
-2.11487,0.984192
-2.12097,0.985718
-2.1286,0.985718
-2.13318,0.990295
-2.14233,0.984192
-2.14691,0.984192
-2.15759,0.987244
-2.16217,0.985718
-2.16827,0.98877
-2.1759,0.98877
-2.18048,0.987244
-2.18658,0.984192
-2.18964,0.98877
-2.19421,0.98877
-2.20337,0.987244
-2.20642,0.98877
-2.21558,0.982666
-2.22015,0.987244
-2.22626,0.985718
-2.23541,0.98877
-2.24152,0.985718
-2.24762,0.987244
-2.25372,0.987244
-2.2583,0.98877
-2.26898,0.98877
-2.27203,0.98877
-2.27814,0.987244
-2.28577,0.987244
-2.29034,0.990295
-2.29645,0.987244
-2.30103,0.985718
-2.31018,0.985718
-2.31323,0.990295
-2.31781,0.991821
-2.32391,0.98877
-2.32849,0.990295
-2.33765,0.985718
