-2.42004,0.0686646,
-2.42004,0.0686646,
-2.42004,0.0549316,
-2.41852,0.0579834,
-2.4231,0.0579834,
-2.42157,0.0549316,
-2.4231,0.0518799,
-2.4231,0.0564575,
-2.42157,0.0564575,
-2.41852,0.0595093,
-2.41699,0.0534058,
-2.41699,0.0534058,
-2.41394,0.0564575,
-2.41241,0.0579834,
-2.41394,0.062561,
-2.41394,0.0564575,
-2.41241,0.0549316,
-2.41547,0.0549316,
-2.42004,0.0549316,
-2.42157,0.0595093,
-2.42462,0.0549316,
-2.42767,0.0534058,
-2.43073,0.0534058,
-2.43225,0.0564575,
-2.43378,0.0595093,
-2.43073,0.0549316,
-2.43073,0.0534058,
-2.43378,0.0534058,
-2.4353,0.0564575,
-2.44293,0.0595093,
-2.44598,0.0564575,
-2.44751,0.0549316,
-2.45056,0.0534058,
-2.45056,0.0579834,
-2.45209,0.0579834,
-2.45056,0.0564575,
-2.45056,0.050354,
-2.45361,0.0549316,
-2.45514,0.0564575,
-2.45361,0.0579834,
-2.45056,0.0549316,
-2.45361,0.0549316,
-2.45361,0.0534058,
-2.45361,0.0564575,
-2.45209,0.0579834,
-2.45361,0.0549316,
-2.45209,0.0534058,
-2.45056,0.0549316,
-2.45209,0.0579834,
-2.45209,0.0579834,
-2.44904,0.0564575,
-2.44751,0.0518799,
-2.44751,0.0549316,
-2.44904,0.0579834,
-2.44904,0.0610352,
-2.44598,0.0549316,
-2.44293,0.0534058,
-2.43988,0.0595093,
-2.43683,0.0579834,
-2.43378,0.0564575,
-2.43073,0.0564575,
-2.42157,0.0534058,
-2.41852,0.0549316,
-2.41241,0.0595093,
-2.40326,0.0595093,
-2.39563,0.0595093,
-2.38495,0.0534058,
-2.37732,0.0564575,
-2.36664,0.0564575,
-2.35748,0.0549316,
-2.34833,0.0595093,
-2.34375,0.0534058,
-2.33917,0.0488281,
-2.33154,0.0595093,
-2.32697,0.0564575,
-2.32391,0.0579834,
-2.32239,0.0549316,
-2.31934,0.0534058,
-2.32086,0.0579834,
-2.32239,0.0595093,
-2.31934,0.0579834,
-2.31934,0.0518799,
-2.31781,0.0518799,
-2.31781,0.0595093,
-2.31781,0.0564575,
-2.31934,0.0549316,
-2.32391,0.0564575,
-2.32086,0.0488281,
-2.31934,0.0595093,
-2.32391,0.0564575,
-2.32544,0.0564575,
-2.32697,0.0549316,
-2.33002,0.0534058,
-2.33307,0.0579834,
-2.33459,0.0579834,
-2.33612,0.0579834,
-2.33917,0.0549316,
-2.34375,0.0518799,
-2.34375,0.0595093,
-2.34528,0.0579834,
-2.34528,0.0564575,
-2.34833,0.0534058,
-2.34985,0.0518799,
-2.34833,0.0579834,
-2.3468,0.0595093,
-2.34985,0.0549316,
-2.35291,0.0549316,
-2.35291,0.0518799,
-2.35291,0.0595093,
-2.35443,0.0610352,
-2.35443,0.0549316,
-2.35291,0.0549316,
-2.35138,0.0518799,
-2.35291,0.0564575,
-2.35443,0.0595093,
-2.34985,0.0549316,
-2.35291,0.0518799,
-2.35748,0.0549316,
-2.35596,0.0595093,
-2.35901,0.0595093,
-2.36206,0.0579834,
-2.36511,0.0549316,
-2.36359,0.0549316,
-2.36664,0.0564575,
-2.36816,0.0579834,
-2.37579,0.0595093,
-2.37885,0.0564575,
-2.3819,0.0534058,
-2.38495,0.0564575,
-2.388,0.0595093,
-2.39105,0.0549316,
-2.39716,0.0564575,
-2.39563,0.0518799,
-2.39716,0.0564575,
-2.39716,0.0579834,
-2.39716,0.0564575,
-2.39716,0.0549316,
-2.40021,0.0534058,
-2.39868,0.0564575,
-2.39563,0.0595093,
-2.3941,0.0595093,
-2.39563,0.0564575,
-2.39258,0.0488281,
-2.39105,0.0595093,
-2.3941,0.0564575,
-2.388,0.0564575,
-2.38647,0.0534058,
-2.388,0.0518799,
-2.39105,0.0579834,
-2.39105,0.0595093,
-2.38953,0.0564575,
-2.39258,0.0518799,
-2.3941,0.050354,
-2.3941,0.0595093,
-2.39563,0.0595093,
-2.3941,0.0549316,
-2.39105,0.050354,
-2.3941,0.0518799,
-2.39563,0.0579834,
-2.39258,0.0579834,
-2.39258,0.0564575,
-2.39258,0.0549316,
-2.3941,0.050354,
-2.3941,0.0534058,
-2.39716,0.0610352,
-2.39716,0.0564575,
-2.39563,0.0549316,
-2.39563,0.050354,
