,Time,HP,Power up,Player x,Player y,Player speed_x,Player speed_y,Player bullet x,Player bullet y,Player bullet speed_x,Player bullet speed_y,Enemy x,Enemy y,Enemy speed_x,Enemy speed_y,Enemy bullet x,Enemy bullet y,Enemy bullet speed_x,Enemy bullet speed_y
102,45.2,7,False,1027,540,2,9,[],[],[],[],"[222, 492, 397, 392, 953]","[222, 492, 397, 392, 953]","[-91, -57, 398, 44, 405]","[119, 27, 23, 72, 77]","[242, 54, 494, 294, 223, 513, 539, 502, 228, 345, 153, 852, 640, 353, 556, 596, 344, 585, 409, 477, 960]","[725, 611, 551, 553, 494, 18, 306, 428, 245, 377, 130, 611, 435, 514, 353, 357, 693, 687, 695, 639, 670]","[-5, -5, -5, -5, -5, 5, -4, -4, 0, -4, 0, 5, -1, 3, 1, 2, 5, 4, 4, 5, 4]","[0, -2, -1, -2, -3, 0, -3, -4, -5, -4, -5, 0, -5, -4, -5, -5, 0, -3, -3, -1, -3]"
103,45.55,7,False,1063,478,3,-9,[1072],[684],[0],[5],"[192, 466, 557, 410, 1088]","[192, 466, 557, 410, 1088]","[-11, -35, 427, 84, 325]","[99, 7, 3, 52, 57]","[142, 394, 194, 128, 613, 459, 431, 228, 276, 153, 952, 620, 413, 588, 636, 444, 684, 489, 577, 1040]","[725, 531, 513, 434, 18, 245, 348, 145, 297, 30, 611, 335, 434, 253, 257, 693, 627, 635, 619, 610]","[-5, -5, -5, -4, 5, -4, -3, 0, -3, 0, 5, -1, 3, 2, 2, 5, 5, 4, 5, 4]","[0, -1, -2, -3, 0, -4, -4, -5, -4, -5, 0, -5, -4, -5, -5, 0, -3, -3, -1, -3]"
104,45.9,7,False,1111,298,2,-9,[1081],[784],[1],[5],"[195, 449, 717, 443, 1188]","[195, 449, 717, 443, 1188]","[69, 5, 423, 124, 221]","[78, -13, -17, 32, 37]","[42, 294, 94, 48, 713, 379, 371, 232, 216, 1052, 606, 492, 628, 676, 544, 784, 569, 677, 1120]","[723, 511, 468, 374, 31, 165, 268, 45, 217, 611, 235, 354, 153, 157, 693, 567, 575, 599, 536]","[-5, -5, -5, -4, 5, -4, -3, 1, -3, 5, 0, 4, 2, 2, 5, 5, 4, 5, 4]","[-1, -1, -3, -3, 1, -4, -4, -5, -4, 0, -5, -4, -5, -5, 0, -3, -3, -1, -4]"
105,46.24,7,False,1098,221,0,0,[],[],[],[],"[228, 449, 872, 491, 1242]","[228, 449, 872, 491, 1242]","[149, 45, 390, 157, 101]","[38, -33, -37, 12, 17]","[194, 2, 813, 299, 323, 166, 1152, 606, 572, 686, 716, 644, 884, 649, 777, 1190, 345, 584, 804, 580, 1207]","[491, 408, 51, 85, 170, 120, 611, 135, 274, 61, 57, 693, 507, 515, 579, 456, 732, 683, 611, 660, 632]","[-5, -4, 5, -4, -2, -2, 5, 0, 4, 3, 2, 5, 5, 4, 5, 3, 5, 5, 2, 5, -1]","[-1, -3, 1, -4, -5, -5, 0, -5, -4, -4, -5, 0, -3, -3, -1, -4, -2, -1, -5, -1, -5]"
106,46.62,7,False,918,237,-9,0,[],[],[],[],"[296, 467, 1005, 551, 1246]","[296, 467, 1005, 551, 1246]","[223, 85, 324, 177, -19]","[-2, -53, -57, -8, -3]","[94, 913, 226, 294, 133, 1252, 606, 652, 744, 981, 729, 877, 1250, 445, 684, 844, 680, 1187]","[455, 71, 5, 70, 20, 596, 35, 194, 693, 447, 455, 557, 373, 692, 663, 511, 624, 532]","[-5, 5, -3, -1, -1, 5, 0, 4, 5, 4, 4, 5, 3, 5, 5, 2, 5, -1]","[-2, 1, -4, -5, -5, -1, -5, -4, 0, -3, -3, -2, -5, -2, -1, -5, -2, -5]"
107,46.96,7,False,738,247,-9,1,[],[],[],[],"[389, 497, 1111, 613, 1206]","[389, 497, 1111, 613, 1206]","[300, 127, 256, 203, -119]","[-17, -36, -40, -5, -3]","[1013, 1352, 732, 844, 1061, 809, 977, 1288, 545, 784, 884, 780, 1167, 434, 558, 1071, 628, 1226]","[102, 576, 114, 693, 387, 395, 517, 273, 650, 643, 411, 584, 432, 745, 613, 609, 620, 710]","[5, 5, 4, 5, 4, 4, 5, 1, 5, 5, 2, 5, -1, 5, 3, -4, 0, -5]","[2, -1, -4, 0, -3, -3, -2, -5, -3, -1, -5, -2, -5, -2, -4, -4, -5, -2]"
108,47.29,7,False,558,267,-9,1,[],[],[],[],"[517, 550, 1190, 693, 1133]","[517, 550, 1190, 693, 1133]","[374, 187, 190, 237, -191]","[3, 4, 0, 35, 17]","[1113, 1452, 812, 944, 1141, 889, 1077, 1295, 645, 884, 924, 880, 1147, 534, 618, 991, 628, 1126]","[142, 539, 34, 693, 327, 335, 477, 173, 590, 623, 311, 544, 332, 705, 533, 529, 520, 650]","[5, 5, 4, 5, 4, 4, 5, 0, 5, 5, 2, 5, -1, 5, 3, -4, 0, -5]","[2, -2, -4, 0, -3, -3, -2, -5, -3, -1, -5, -2, -5, -2, -4, -4, -5, -3]"
109,47.63,7,False,413,338,-3,9,[],[],[],[],"[669, 626, 1240, 781, 1036]","[669, 626, 1240, 781, 1036]","[422, 233, 110, 255, -245]","[23, 44, 40, 68, 37]","[1202, 1044, 1221, 969, 1177, 1259, 745, 984, 957, 980, 1119, 634, 678, 911, 628, 1026]","[198, 693, 267, 275, 437, 78, 530, 592, 211, 504, 232, 665, 453, 455, 420, 590]","[4, 5, 4, 4, 5, -3, 5, 5, 1, 5, -2, 5, 3, -4, 0, -5]","[3, 0, -3, -3, -2, -4, -3, -2, -5, -2, -5, -2, -4, -3, -5, -3]"
110,48.0,7,False,425,516,5,8,[],[],[],[],"[829, 718, 1257, 881, 918]","[829, 718, 1257, 881, 918]","[435, 264, 30, 253, -277]","[43, 84, 80, 88, 57]","[1265, 1144, 1301, 1049, 1277, 1173, 845, 1084, 977, 1080, 1079, 734, 738, 831, 628, 926, 632, 565, 1177, 727, 966]","[282, 693, 207, 215, 397, 20, 470, 552, 111, 464, 132, 625, 372, 395, 320, 543, 674, 632, 611, 630, 667]","[2, 5, 4, 4, 5, -5, 5, 5, 1, 5, -2, 5, 3, -4, 0, -5, -4, -5, -5, -5, -5]","[5, 0, -3, -3, -2, -2, -3, -2, -5, -2, -5, -2, -5, -3, -5, -2, -3, 1, 0, -2, -2]"
111,48.34,7,False,491,500,-2,-9,[582],[622],[5],[2],"[989, 818, 1244, 964, 798]","[989, 818, 1244, 964, 798]","[418, 275, -50, 233, -286]","[63, 121, 119, 108, 77]","[1278, 1244, 1381, 1129, 1377, 1073, 945, 1184, 997, 1180, 1039, 834, 798, 751, 628, 826, 552, 465, 1077, 627, 866]","[382, 685, 147, 155, 357, 7, 410, 512, 11, 424, 32, 585, 272, 335, 220, 503, 614, 644, 611, 590, 627]","[0, 5, 4, 4, 5, -5, 5, 5, 1, 5, -2, 5, 3, -4, 0, -5, -4, -5, -5, -5, -5]","[5, -1, -3, -3, -2, 0, -3, -2, -5, -2, -5, -2, -5, -3, -5, -2, -3, 0, 0, -2, -2]"
112,48.74,7,False,419,330,-5,-8,[682],[664],[5],[3],"[1137, 916, 1195, 1037, 678]","[1137, 916, 1195, 1037, 678]","[349, 246, -150, 175, -291]","[51, 121, 119, 108, 77]","[1256, 1344, 1461, 1209, 1477, 973, 1040, 1284, 1280, 934, 858, 671, 628, 726, 472, 365, 977, 527, 766, 1085, 878, 1221, 1015, 732]","[482, 665, 69, 95, 317, 7, 350, 472, 384, 545, 172, 275, 120, 463, 554, 644, 611, 550, 587, 719, 665, 694, 716, 721]","[-2, 5, 4, 4, 5, -5, 4, 5, 5, 5, 3, -4, 0, -5, -4, -5, -5, -5, -5, -3, -4, -5, -4, -4]","[5, -1, -4, -3, -2, 0, -3, -2, -2, -2, -5, -3, -5, -2, -3, 0, 0, -2, -2, -4, -3, 0, -3, -3]"
113,49.09,7,False,387,311,0,0,[769],[724],[4],[3],"[1243, 991, 1101, 1080, 558]","[1243, 991, 1101, 1080, 558]","[235, 180, -257, 88, -292]","[11, 101, 99, 70, 38]","[1188, 1444, 1289, 873, 1120, 1384, 1380, 1034, 900, 571, 611, 626, 392, 265, 877, 427, 666, 1025, 798, 1121, 935, 652]","[561, 645, 34, 20, 290, 432, 328, 505, 72, 215, 20, 423, 477, 638, 611, 510, 547, 639, 605, 694, 656, 661]","[-4, 5, 4, -5, 4, 5, 5, 5, 2, -5, -1, -5, -4, -5, -5, -5, -5, -3, -4, -5, -4, -4]","[3, -1, -4, 1, -3, -2, -3, -2, -5, -3, -5, -2, -4, -1, 0, -2, -2, -4, -3, 0, -3, -3]"
114,49.44,7,False,416,284,8,-5,[849],[784],[4],[3],"[1301, 1038, 970, 1084, 438]","[1301, 1038, 970, 1084, 438]","[102, 100, -343, -12, -267]","[-27, 73, 78, 30, -2]","[1095, 773, 1200, 1479, 1460, 1134, 471, 526, 312, 165, 777, 327, 566, 965, 718, 1021, 855, 572]","[611, 40, 230, 374, 268, 458, 161, 383, 397, 604, 611, 470, 507, 559, 545, 694, 596, 601]","[-5, -5, 4, 4, 4, 5, -5, -5, -4, -5, -5, -5, -5, -3, -4, -5, -4, -4]","[2, 1, -3, -3, -3, -3, -2, -2, -4, -3, 0, -2, -2, -4, -3, 0, -3, -3]"
115,49.81,7,False,586,227,9,0,[948],[832],[5],[2],"[1302, 1050, 812, 1050, 330]","[1302, 1050, 812, 1050, 330]","[-38, 20, -397, -104, -220]","[-47, 33, 38, -10, -35]","[995, 673, 1280, 1230, 371, 426, 232, 94, 677, 227, 466, 905, 638, 921, 775, 492, 1251, 1028, 923, 1038, 455]","[637, 60, 170, 398, 121, 343, 317, 532, 611, 430, 463, 479, 485, 694, 536, 541, 746, 699, 703, 727, 672]","[-5, -5, 4, 4, -5, -5, -4, -2, -5, -5, -5, -3, -4, -5, -4, -4, -5, -3, -4, -4, 0]","[1, 1, -3, -3, -2, -2, -4, -5, 0, -2, -3, -4, -3, 0, -3, -3, -1, -4, -3, -3, -5]"
116,50.15,7,False,748,231,9,3,[],[],[],[],"[1247, 1032, 633, 981, 244]","[1247, 1032, 633, 981, 244]","[-173, -60, -419, -184, -154]","[-67, -7, -2, -50, -55]","[895, 573, 1360, 1310, 271, 326, 168, 79, 577, 127, 366, 845, 558, 821, 695, 412, 1151, 968, 843, 958, 455]","[643, 93, 110, 338, 81, 303, 237, 432, 611, 375, 403, 399, 425, 694, 476, 476, 726, 619, 643, 667, 572]","[-5, -5, 4, 4, -5, -5, -3, 0, -5, -5, -5, -3, -4, -5, -4, -4, -5, -3, -4, -4, 0]","[0, 2, -3, -3, -2, -2, -4, -5, 0, -3, -3, -4, -3, 0, -3, -4, -1, -4, -3, -3, -5]"
117,50.51,6,False,788,302,1,9,[],[],[],[],"[1145, 982, 458, 885, 192]","[1145, 982, 458, 885, 192]","[-270, -120, -386, -228, -54]","[-67, -23, -17, -54, -55]","[795, 473, 1440, 1390, 171, 226, 108, 120, 477, 36, 274, 478, 721, 615, 332, 1051, 908, 763, 878, 455, 1191, 1023, 583, 975, 299]","[643, 133, 48, 278, 29, 250, 151, 337, 611, 315, 343, 355, 694, 416, 396, 706, 539, 583, 596, 472, 674, 729, 713, 700, 674]","[-5, -5, 4, 4, -5, -5, -3, 3, -5, -4, -4, -4, -5, -4, -4, -5, -3, -4, -4, 0, -5, -3, 1, 0, 4]","[0, 2, -4, -3, -3, -3, -5, -4, 0, -3, -3, -4, 0, -3, -4, -1, -4, -3, -4, -5, -1, -4, -5, -5, -4]"
118,50.91,6,False,839,257,0,0,[824],[435],[0],[5],"[1015, 922, 311, 785, 187]","[1015, 922, 311, 785, 187]","[-323, -145, -298, -232, 66]","[-28, -3, 3, -34, -35]","[695, 376, 1470, 126, 67, 196, 377, 194, 398, 621, 535, 258, 951, 848, 683, 798, 455, 1091, 963, 619, 975, 379]","[639, 183, 212, 190, 51, 268, 607, 283, 275, 694, 344, 316, 686, 459, 523, 516, 372, 654, 649, 613, 600, 594]","[-5, -4, 4, -5, -2, 4, -5, -4, -4, -5, -4, -3, -5, -3, -4, -4, 0, -5, -3, 2, 0, 4]","[-1, 3, -4, -3, -5, -3, -1, -3, -4, 0, -4, -4, -1, -4, -3, -4, -5, -1, -4, -5, -5, -4]"
119,51.31,6,False,930,198,9,-3,[824],[535],[0],[5],"[875, 847, 205, 685, 229]","[875, 847, 205, 685, 229]","[-350, -160, -186, -216, 186]","[12, 17, 23, -14, 1]","[595, 296, 38, 293, 277, 114, 321, 521, 455, 198, 851, 788, 603, 718, 455, 991, 903, 659, 975, 459]","[616, 246, 130, 221, 587, 223, 195, 685, 264, 236, 666, 379, 463, 436, 272, 627, 569, 513, 500, 514]","[-5, -4, -4, 5, -5, -4, -3, -5, -4, -3, -5, -3, -4, -4, 0, -5, -3, 2, 0, 4]","[-2, 4, -3, -2, -1, -3, -4, -1, -4, -4, -1, -4, -3, -4, -5, -2, -4, -5, -5, -4]"
120,51.69,6,False,1080,230,5,8,[],[],[],[],"[767, 147, 596, 317]","[767, 147, 596, 317]","[-160, -57, -180, 297]","[37, 43, 6, 41]","[500, 234, 393, 177, 34, 261, 421, 375, 143, 751, 728, 523, 638, 455, 891, 843, 699, 975, 539, 962, 918, 336, 781, 327]","[568, 331, 185, 567, 150, 115, 665, 184, 143, 646, 299, 383, 356, 172, 587, 489, 413, 400, 434, 535, 629, 674, 604, 560]","[-4, -2, 5, -5, -4, -3, -5, -4, -2, -5, -3, -4, -4, 0, -5, -3, 2, 0, 4, 3, 2, 5, 3, 3]","[-3, 5, -1, -1, -4, -4, -1, -4, -5, -1, -4, -4, -4, -5, -2, -4, -5, -5, -4, -4, -5, -3, -4, -4]"
121,52.07,6,False,1164,388,0,0,[],[],[],[],"[698, 144, 524, 447]","[698, 144, 524, 447]","[-140, 83, -127, 386]","[57, 63, 26, 81]","[430, 226, 493, 77, 207, 321, 297, 106, 651, 668, 443, 570, 455, 791, 783, 739, 975, 619, 1022, 958, 436, 841, 393]","[492, 431, 165, 536, 21, 645, 104, 43, 622, 219, 303, 276, 72, 547, 409, 313, 300, 354, 455, 529, 614, 524, 480]","[-3, 1, 5, -5, -2, -5, -3, -1, -5, -3, -4, -3, 0, -5, -3, 2, 0, 4, 3, 2, 5, 3, 4]","[-5, 5, -1, -2, -5, -1, -4, -5, -2, -4, -4, -4, -5, -2, -4, -5, -5, -4, -4, -5, -3, -4, -4]"
122,52.42,6,False,1183,419,0,0,[],[],[],[],"[638, 193, 476, 604, 537]","[638, 193, 476, 604, 537]","[-130, 195, -87, 426, 10]","[56, 51, 26, 81, -10]","[410, 284, 593, 221, 237, 551, 608, 363, 510, 691, 723, 779, 975, 699, 1082, 998, 536, 901, 473, 759, 260, 579, 621, 612]","[392, 517, 160, 625, 24, 582, 139, 223, 196, 507, 314, 213, 200, 274, 375, 429, 559, 444, 400, 727, 748, 666, 651, 699]","[0, 4, 5, -5, -3, -5, -3, -4, -3, -5, -3, 2, 0, 4, 3, 2, 5, 3, 4, 5, 5, 5, 5, 4]","[-5, 3, 0, -1, -4, -2, -4, -4, -4, -2, -5, -5, -5, -4, -4, -5, -2, -4, -4, -3, -2, 0, -2, -3]"
123,52.79,6,False,1154,557,-8,5,[],[],[],[],"[578, 279, 436, 764, 537]","[578, 279, 436, 764, 537]","[-130, 273, -51, 415, 30]","[16, 11, 6, 61, -30]","[442, 376, 693, 121, 451, 548, 293, 450, 591, 663, 831, 975, 779, 1154, 1038, 636, 961, 553, 859, 360, 679, 721, 692]","[297, 568, 160, 595, 542, 59, 143, 116, 467, 214, 113, 100, 206, 295, 329, 519, 364, 320, 667, 708, 666, 611, 639]","[3, 5, 5, -5, -5, -3, -3, -3, -5, -3, 3, 0, 4, 4, 2, 5, 3, 4, 5, 5, 5, 5, 4]","[-4, 2, 0, -2, -2, -4, -4, -4, -2, -5, -5, -5, -3, -4, -5, -2, -4, -4, -3, -2, 0, -2, -3]"
124,53.14,6,False,1147,560,8,-4,[1094],[669],[-4],[3],"[518, 391, 416, 912, 538]","[518, 391, 416, 912, 538]","[-114, 330, -11, 370, 50]","[-17, -27, -11, 41, -50]","[529, 476, 793, 21, 351, 233, 390, 491, 623, 891, 859, 1234, 1091, 736, 1023, 633, 959, 460, 779, 821, 772]","[240, 608, 160, 555, 502, 63, 25, 427, 114, 29, 146, 223, 229, 479, 284, 247, 610, 668, 666, 571, 579]","[5, 5, 5, -5, -5, -3, -3, -5, -2, 3, 4, 4, 3, 5, 4, 4, 5, 5, 5, 5, 4]","[-2, 2, 0, -2, -2, -4, -5, -2, -5, -4, -3, -3, -5, -2, -4, -3, -2, -2, 0, -2, -3]"
125,53.5,6,True,1259,425,0,0,[],[],[],[],"[465, 522, 411, 558]","[465, 522, 411, 558]","[-93, 363, 29, 70]","[-37, -47, -11, -63]","[629, 576, 893, 251, 391, 583, 939, 1314, 1151, 836, 1103, 713, 1059, 560, 879, 921, 852, 639, 537, 564, 1054, 685]","[220, 629, 165, 462, 387, 14, 86, 163, 135, 439, 204, 187, 570, 628, 666, 531, 519, 696, 737, 665, 687, 649]","[5, 5, 5, -5, -5, -2, 4, 4, 3, 5, 4, 4, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5]","[0, 1, 1, -2, -2, -5, -3, -3, -4, -2, -4, -3, -2, -2, 0, -2, -3, -3, -1, 0, -1, -2]"
126,53.87,6,True,1213,314,-9,-3,[],[],[],[],"[425, 662, 421, 578]","[425, 662, 421, 578]","[-53, 370, 69, 81]","[-57, -67, -11, -63]","[729, 676, 993, 151, 291, 1019, 1413, 1211, 936, 1183, 793, 1159, 660, 979, 1021, 932, 719, 637, 664, 1154, 785]","[220, 644, 185, 422, 332, 26, 114, 55, 399, 124, 127, 530, 588, 666, 491, 459, 636, 717, 665, 667, 609]","[5, 5, 5, -5, -5, 4, 5, 3, 5, 4, 4, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5]","[0, 0, 1, -2, -3, -3, -2, -4, -2, -4, -3, -2, -2, 0, -2, -3, -3, -1, 0, -1, -2]"
127,54.21,6,True,1069,296,-9,0,[],[],[],[],"[406, 802, 449, 599, 275]","[406, 802, 449, 599, 275]","[7, 367, 129, 101, 50]","[-57, -67, 9, -43, 10]","[829, 776, 1093, 51, 211, 1513, 1036, 1263, 873, 1259, 760, 1079, 1121, 1012, 799, 737, 764, 1254, 885, 509, 812, 531, 665, 359]","[220, 644, 205, 380, 272, 74, 359, 44, 67, 472, 548, 659, 451, 399, 576, 697, 665, 633, 569, 670, 642, 625, 582, 661]","[5, 5, 5, -5, -4, 5, 5, 4, 4, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5, 5, 3, 5, 3, 5]","[0, 0, 1, -3, -3, -2, -2, -4, -3, -3, -2, -1, -2, -3, -3, -1, 0, -2, -2, -2, -4, 0, -4, -2]"
128,54.55,5,True,889,298,-9,0,[],[],[],[],"[416, 942, 504, 639, 307]","[416, 942, 504, 639, 307]","[87, 357, 198, 141, 150]","[-20, -28, 49, -3, 30]","[929, 876, 1193, 131, 953, 1359, 860, 1179, 1221, 1092, 879, 837, 864, 1354, 985, 609, 872, 631, 725, 459]","[220, 644, 225, 202, 7, 412, 508, 639, 411, 339, 516, 677, 665, 593, 529, 630, 562, 625, 502, 621]","[5, 5, 5, -4, 4, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5, 5, 3, 5, 3, 5]","[0, 0, 1, -4, -3, -3, -2, -1, -2, -3, -3, -1, 0, -2, -2, -2, -4, 0, -4, -2]"
129,54.91,5,False,745,287,-9,-3,[],[],[],[],"[458, 1067, 587, 695, 378]","[458, 1067, 587, 695, 378]","[167, 321, 255, 173, 248]","[20, 12, 89, 37, 50]","[1041, 988, 1305, 60, 1457, 960, 1291, 1321, 1184, 971, 949, 976, 1454, 1085, 712, 932, 743, 797, 559]","[220, 642, 253, 113, 352, 468, 619, 371, 279, 456, 654, 656, 542, 489, 590, 470, 625, 415, 569]","[6, 6, 6, -3, 5, 5, 6, 5, 5, 5, 6, 6, 5, 5, 5, 3, 6, 4, 5]","[0, -1, 2, -5, -3, -2, -1, -2, -3, -3, -2, -1, -3, -2, -2, -5, 0, -5, -3]"
130,55.29,5,False,601,249,0,0,[],[],[],[],"[529, 1174, 687, 755, 486]","[529, 1174, 687, 755, 486]","[231, 261, 292, 193, 326]","[60, 52, 124, 77, 70]","[1161, 1103, 1407, 31, 1060, 1404, 1421, 1284, 1071, 1069, 1096, 1185, 812, 992, 863, 873, 659]","[235, 613, 302, 1, 428, 582, 320, 219, 392, 614, 636, 439, 550, 370, 622, 315, 509]","[6, 5, 5, 0, 5, 5, 5, 5, 5, 6, 6, 5, 5, 3, 6, 3, 5]","[1, -2, 3, -6, -2, -2, -3, -3, -4, -2, -1, -3, -2, -5, -1, -5, -3]"
131,55.65,5,False,519,280,-8,4,[],[],[],[],"[623, 1251, 800, 815, 619]","[623, 1251, 800, 815, 619]","[281, 181, 307, 198, 379]","[100, 92, 144, 117, 90]","[1235, 1190, 1452, 1160, 1501, 1514, 1372, 1155, 1172, 1216, 1285, 912, 1049, 983, 933, 759, 595, 1152, 657, 802, 512]","[306, 540, 401, 371, 520, 251, 139, 312, 574, 611, 379, 492, 270, 602, 215, 449, 522, 524, 598, 515, 588]","[-1, 3, -1, 5, 4, 4, 4, 4, 5, 6, 5, 5, 2, 6, 3, 5, 1, -4, -4, 0, -1]","[6, -5, 6, -3, -4, -4, -4, -4, -2, -2, -3, -3, -5, -1, -5, -3, -6, -5, -4, -6, -6]"
132,56.01,5,False,517,255,4,-8,[],[],[],[],"[725, 1293, 913, 875, 759]","[725, 1293, 913, 875, 759]","[291, 67, 279, 176, 387]","[101, 103, 144, 118, 90]","[1139, 1209, 1359, 1260, 1452, 1235, 1272, 1325, 1385, 1012, 1089, 1103, 993, 859, 615, 1072, 577, 802, 492]","[357, 426, 460, 311, 59, 232, 519, 571, 315, 432, 165, 582, 115, 389, 402, 441, 510, 395, 468]","[-6, -1, -6, 5, 4, 4, 5, 5, 5, 5, 2, 6, 3, 5, 1, -4, -4, 0, -1]","[1, -6, 1, -3, -4, -4, -3, -2, -4, -3, -6, -1, -5, -3, -6, -4, -5, -6, -6]"
133,56.38,5,False,443,155,-9,1,[],[],[],[],"[825, 1280, 1002, 923, 897]","[825, 1280, 1002, 923, 897]","[260, -73, 211, 116, 345]","[81, 83, 105, 98, 63]","[1019, 1164, 1239, 1360, 1302, 1368, 1425, 1466, 1096, 1117, 1217, 1041, 959, 635, 992, 513, 802, 488, 675, 1240, 903, 846, 786]","[362, 320, 467, 250, 136, 453, 511, 235, 352, 45, 544, 15, 329, 282, 361, 410, 275, 348, 638, 627, 667, 629, 629]","[-6, -3, -6, 5, 3, 4, 5, 4, 4, 1, 5, 2, 5, 1, -4, -3, 0, 0, -5, -5, -3, -4, -1]","[0, -5, 0, -4, -5, -4, -4, -4, -4, -6, -2, -5, -3, -6, -4, -5, -6, -6, -4, -3, -5, -4, -6]"
134,56.74,6,False,271,219,-8,5,[],[],[],[],"[910, 1215, 1059, 948, 1011]","[910, 1215, 1059, 948, 1011]","[210, -198, 131, 56, 277]","[61, 63, 65, 78, 23]","[899, 1077, 1119, 1443, 1343, 1442, 1496, 1525, 1160, 1317, 1059, 645, 912, 453, 798, 484, 595, 1140, 843, 766, 757]","[362, 245, 467, 170, 28, 366, 422, 137, 256, 489, 263, 162, 281, 310, 155, 228, 558, 567, 567, 549, 509]","[-6, -5, -6, 4, 1, 3, 2, 2, 2, 5, 5, 0, -4, -3, -1, -1, -4, -5, -3, -4, -2]","[0, -3, 0, -4, -6, -5, -5, -5, -5, -3, -4, -6, -4, -5, -6, -6, -4, -3, -5, -4, -6]"
135,57.1,6,False,195,375,2,9,[],[],[],[],"[972, 1101, 1083, 948, 1095]","[972, 1101, 1083, 948, 1095]","[149, -308, 36, -4, 190]","[41, 43, 25, 42, -17]","[974, 999, 1507, 1479, 1510, 1179, 1394, 1140, 645, 828, 387, 776, 464, 515, 1040, 783, 686, 717, 856, 1131, 1048, 918, 951]","[196, 467, 74, 256, 305, 139, 403, 183, 42, 201, 211, 35, 108, 478, 507, 467, 469, 398, 684, 704, 717, 687, 709]","[-6, -6, 2, 0, -1, 0, 3, 4, 0, -5, -4, -2, -1, -4, -5, -3, -4, -2, -5, -6, -3, -4, -5]","[-2, 0, -5, -6, -6, -6, -5, -4, -6, -4, -4, -6, -6, -4, -3, -5, -4, -5, -3, -1, -5, -4, -3]"
136,57.56,6,False,273,543,6,7,[],[],[],[],"[1004, 950, 1067, 923, 1141]","[1004, 950, 1067, 923, 1141]","[69, -391, -64, -64, 90]","[21, 23, -15, 2, -42]","[854, 879, 1464, 1458, 1141, 1416, 1220, 728, 307, 423, 940, 718, 602, 666, 756, 1011, 984, 838, 851]","[173, 467, 138, 204, 31, 288, 103, 138, 131, 399, 447, 367, 389, 298, 624, 684, 617, 607, 659]","[-6, -6, -2, -4, -4, 0, 4, -5, -4, -5, -5, -4, -5, -3, -5, -6, -4, -4, -5]","[0, 0, -5, -4, -4, -6, -4, -3, -4, -3, -3, -5, -4, -5, -3, -1, -5, -4, -2]"
137,57.94,6,False,418,576,7,6,[471],[629],[4],[4],"[1008, 773, 1016, 879, 1149]","[1008, 773, 1016, 879, 1149]","[9, -421, -124, -104, 10]","[21, 23, -35, -12, -42]","[734, 759, 1387, 1358, 1361, 1286, 628, 214, 323, 840, 638, 502, 606, 656, 891, 904, 758, 751, 940, 857, 1021, 836, 1071]","[173, 467, 56, 149, 188, 5, 79, 62, 339, 407, 284, 326, 198, 564, 664, 531, 527, 619, 687, 730, 726, 748, 733]","[-6, -6, -5, -6, -4, 3, -5, -5, -5, -5, -4, -5, -3, -5, -6, -4, -4, -5, -5, -6, -5, -6, -6]","[0, 0, -3, -2, -4, -5, -2, -3, -3, -2, -4, -3, -5, -3, -1, -4, -4, -2, -3, 0, -4, -1, -1]"
138,58.39,6,False,334,555,-7,-5,[551],[709],[4],[4],"[992, 597, 949, 819, 1132]","[992, 597, 949, 819, 1132]","[-31, -394, -160, -108, -50]","[41, 43, -35, 8, -22]","[614, 639, 1275, 1238, 1252, 523, 106, 223, 738, 558, 402, 530, 556, 771, 824, 669, 651, 840, 737, 921, 716, 951]","[178, 467, 21, 132, 147, 39, 21, 279, 367, 204, 266, 110, 504, 644, 451, 447, 579, 627, 730, 662, 728, 713]","[-6, -6, -6, -6, -6, -6, -6, -5, -6, -4, -5, -4, -5, -6, -4, -5, -5, -5, -6, -5, -6, -6]","[1, 0, -1, 0, -1, -2, -1, -3, -2, -4, -3, -4, -3, -1, -4, -4, -2, -3, 0, -3, -1, -1]"
139,58.87,7,False,280,504,4,8,[],[],[],[],"[961, 869, 759, 1088]","[961, 869, 759, 1088]","[-68, -180, -105, -110]","[58, -15, 28, -2]","[494, 519, 1155, 1118, 1132, 403, 123, 618, 472, 302, 444, 456, 651, 744, 569, 551, 740, 617, 821, 596, 831, 906, 528, 871, 751, 1057]","[198, 467, 19, 132, 143, 11, 219, 327, 124, 211, 34, 444, 624, 371, 382, 539, 567, 730, 602, 705, 693, 727, 788, 721, 678, 708]","[-6, -6, -6, -6, -6, -6, -5, -6, -5, -5, -5, -5, -6, -4, -5, -5, -5, -6, -5, -6, -6, -6, -6, -6, -5, -6]","[1, 0, 0, 0, 0, -1, -3, -2, -4, -2, -3, -3, -1, -4, -3, -2, -3, 0, -3, -2, -1, -1, 1, -2, -3, 0]"
