-0.1297,1.13525,
-0.158691,1.18256,
-0.183105,1.17798,
-0.205994,1.14288,
-0.230408,1.10931,
-0.250244,1.1322,
-0.265503,1.1795,
-0.283813,1.1795,
-0.297546,1.14441,
-0.311279,1.11847,
-0.323486,1.13831,
-0.335693,1.18866,
-0.349426,1.18256,
-0.357056,1.14899,
-0.364685,1.11847,
-0.37384,1.13983,
-0.38147,1.18408,
-0.382996,1.18561,
-0.389099,1.14899,
-0.393677,1.12,
-0.398254,1.14136,
-0.396729,1.19171,
-0.401306,1.19171,
-0.405884,1.15204,
-0.410461,1.12457,
-0.410461,1.14441,
-0.415039,1.19629,
-0.424194,1.19324,
-0.431824,1.15662,
-0.437927,1.1261,
-0.450134,1.14899,
-0.457764,1.20392,
-0.465393,1.20392,
-0.4776,1.15967,
-0.483704,1.1261,
-0.495911,1.15204,
-0.511169,1.19781,
-0.527954,1.20392,
-0.540161,1.15814,
-0.559998,1.12762,
-0.579834,1.15509,
-0.601196,1.20392,
-0.624084,1.19934,
-0.643921,1.17188,
-0.665283,1.13068,
-0.68512,1.15814,
-0.704956,1.20544,
-0.72937,1.20697,
-0.753784,1.16882,
-0.779724,1.13525,
-0.804138,1.16272,
-0.837708,1.21002,
-0.857544,1.2085,
-0.88501,1.1734,
-0.918579,1.13983,
-0.952148,1.16425,
-0.98114,1.21002,
-1.01624,1.21002,
-1.0498,1.1734,
-1.08795,1.13831,
-1.11847,1.16425,
-1.15662,1.21307,
-1.19019,1.2146,
-1.22681,1.17493,
-1.2619,1.12762,
-1.30005,1.1673,
-1.33514,1.22375,
-1.37939,1.21613,
-1.42212,1.1795,
-1.45874,1.14441,
-1.50146,1.17035,
-1.54572,1.21918,
-1.58997,1.23291,
-1.63269,1.18408,
-1.67084,1.15204,
-1.71356,1.17035,
-1.75781,1.2207,
-1.80359,1.21918,
-1.84631,1.18408,
-1.89362,1.14899,
-1.94092,1.1734,
-1.98364,1.22223,
-2.02637,1.22375,
-2.07214,1.18561,
-2.11945,1.15356,
-2.16217,1.1795,
-2.20642,1.22223,
-2.25067,1.22375,
-2.29492,1.18713,
-2.33459,1.15204,
-2.38037,1.18103,
-2.4231,1.22528,
-2.45667,1.22528,
-2.49786,1.18866,
-2.54059,1.15509,
-2.57416,1.18561,
-2.61078,1.22681,
-2.64587,1.23291,
-2.68555,1.19019,
-2.72522,1.15967,
-2.76184,1.19019,
-2.79846,1.23291,
-2.83356,1.22528,
-2.87018,1.19934,
-2.90527,1.16272,
-2.94037,1.19019,
-2.97394,1.23749,
-3.01056,1.23596,
-3.03955,1.18256,
-3.07159,1.16272,
-3.10516,1.18866,
-3.13873,1.23901,
-3.16772,1.23901,
-3.19977,1.19781,
-3.22571,1.1673,
-3.2547,1.20544,
-3.28522,1.24054,
-3.31421,1.23749,
-3.34473,1.20392,
-3.37219,1.1673,
-3.39966,1.19781,
-3.43018,1.23749,
-3.45917,1.24207,
-3.48358,1.20239,
-3.508,1.17493,
-3.53546,1.20087,
-3.56293,1.23901,
-3.59192,1.24359,
-3.61786,1.20392,
-3.64685,1.17645,
-3.67126,1.20239,
-3.69263,1.24359,
-3.70789,1.24817,
-3.7262,1.20697,
-3.73077,1.17645,
-3.72772,1.20392,
-3.72162,1.24512,
-3.70636,1.24817,
-3.68347,1.21002,
-3.64685,1.17798,
-3.59955,1.21002,
-3.54767,1.25122,
-3.479,1.25275,
-3.40271,1.21002,
-3.31726,1.18408,
-3.21808,1.2085,
-3.11432,1.25427,
-3.00293,1.25427,
-2.87781,1.2146,
-2.75269,1.18256,
-2.61688,1.21613,
-2.47803,1.25732,
-2.33307,1.25732,
-2.18658,1.21307,
-2.04163,1.18408,
-1.89667,1.21765,
-1.74713,1.26038,
-1.60065,1.25885,
-1.45569,1.21765,
-1.31378,1.18713,
-1.17493,1.21765,
-1.04523,1.22681,
-0.914001,1.26343,
-0.785828,1.21613,
-0.671387,1.18103,
-0.561523,1.21765,
-0.453186,1.26343,
-0.350952,1.2558,
-0.254822,1.26648,
-0.167847,1.18256,
-0.0915527,1.21613,
-0.0183105,1.25275,
0.0518799,1.25732,
0.115967,1.21765,
0.167847,1.19934,
0.212097,1.2146,
0.254822,1.25732,
0.286865,1.23901,
0.312805,1.2146,
0.331116,1.18408,
0.3479,1.22528,
0.358582,1.26343,
0.367737,1.26038,
0.37384,1.21307,
0.372314,1.23444,
0.364685,1.23444,
0.35553,1.26038,
0.338745,1.26495,
0.326538,1.2207,
0.297546,1.19019,
0.271606,1.22986,
0.245667,1.25122,
0.210571,1.26038,
0.183105,1.21918,
0.14801,1.19324,
0.109863,1.23444,
0.0717163,1.26648,
0.0274658,1.26801,
-0.0152588,1.22375,
-0.0534058,1.18866,
-0.100708,1.20697,
-0.143433,1.26801,
-0.180054,1.26801,
-0.219727,1.22223,
-0.265503,1.19019,
-0.306702,1.23596,
-0.346375,1.27411,
-0.382996,1.26648,
-0.421143,1.22375,
-0.456238,1.18713,
-0.494385,1.23444,
-0.523376,1.27106,
-0.549316,1.26495,
-0.57373,1.22223,
-0.601196,1.18866,
-0.627136,1.23291,
-0.642395,1.26801,
-0.665283,1.26801,
-0.68512,1.22528,
-0.704956,1.19171,
-0.721741,1.23138,
-0.735474,1.27258,
-0.747681,1.27258,
-0.758362,1.22223,
-0.772095,1.19019,
-0.78125,1.22528,
-0.793457,1.27563,
-0.804138,1.27106,
-0.810242,1.22375,
-0.817871,1.19324,
-0.830078,1.23291,
-0.843811,1.27106,
-0.85907,1.27106,
-0.871277,1.22528,
-0.886536,1.19324,
-0.904846,1.23138,
-0.91095,1.26953,
-0.927734,1.27869,
-0.93689,1.22223,
-0.953674,1.19781,
-0.971985,1.24664,
-0.985718,1.27411,
-1.00555,1.27258,
-1.02386,1.23291,
-1.04218,1.19629,
-1.06354,1.23901,
-1.08643,1.26343,
-1.11084,1.26495,
-1.13983,1.22681,
-1.17035,1.19019,
-1.20239,1.23901,
-1.23444,1.26801,
-1.26648,1.27563,
-1.30005,1.2207,
-1.33667,1.19171,
-1.37329,1.24359,
-1.41449,1.27258,
-1.45111,1.26801,
-1.48926,1.22375,
-1.53046,1.19324,
-1.57166,1.24512,
-1.61285,1.27106,
-1.65405,1.27258,
-1.6983,1.22528,
-1.74255,1.19171,
-1.78375,1.24359,
-1.83258,1.28326,
-1.87531,1.27106,
-1.92108,1.23291,
-1.96533,1.19629,
-2.00653,1.24512,
-2.04926,1.27411,
-2.09198,1.27411,
-2.13776,1.23749,
-2.18201,1.19171,
-2.22626,1.24207,
-2.2644,1.27106,
-2.30865,1.27258,
-2.35138,1.22375,
-2.39105,1.18866,
-2.43225,1.24512,
-2.47345,1.27563,
-2.51617,1.27411,
-2.55585,1.22986,
-2.59399,1.19171,
-2.63367,1.24359,
-2.67029,1.27258,
-2.70233,1.26953,
-2.74048,1.22528,
-2.77557,1.19629,
-2.81067,1.24054,
-2.84729,1.27258,
-2.87781,1.27106,
-2.91443,1.22375,
