0.637817,1.08032,
0.634766,1.01166,
0.63324,1.01624,
0.631714,1.06506,
0.630188,1.10474,
0.630188,1.08185,
0.634766,1.01624,
0.637817,1.01929,
0.637817,1.06049,
0.642395,1.09711,
0.648499,1.08185,
0.657654,1.01471,
0.662231,1.01929,
0.662231,1.07117,
0.671387,1.10474,
0.671387,1.0788,
0.672913,1.02539,
0.675964,1.01624,
0.679016,1.07269,
0.679016,1.10626,
0.680542,1.0788,
0.675964,1.01471,
0.671387,1.01471,
0.665283,1.06354,
0.65918,1.08337,
0.650024,1.0788,
0.636292,1.01318,
0.628662,1.02081,
0.613403,1.06049,
0.601196,1.10626,
0.587463,1.08337,
0.572205,1.01776,
0.559998,1.01624,
0.544739,1.06506,
0.52948,1.10626,
0.508118,1.0849,
0.492859,1.01929,
0.466919,1.01318,
0.450134,1.06812,
0.424194,1.10321,
0.402832,1.08337,
0.379944,1.01624,
0.354004,1.01776,
0.32959,1.07117,
0.305176,1.10168,
0.280762,1.08032,
0.256348,1.01624,
0.230408,1.01929,
0.202942,1.07117,
0.180054,1.10168,
0.151062,1.0849,
0.12207,1.01624,
0.0961304,1.01776,
0.0610352,1.06354,
0.0305176,1.10168,
0.00152588,1.08185,
-0.0259399,1.01318,
-0.0534058,1.01471,
-0.0823975,1.06812,
-0.111389,1.10016,
-0.141907,1.0849,
-0.17395,1.01624,
-0.202942,1.01929,
-0.236511,1.06506,
-0.273132,1.08643,
-0.306702,1.09863,
-0.337219,1.01471,
-0.372314,1.02081,
-0.39978,1.06812,
-0.431824,1.11084,
-0.463867,1.07269,
-0.491333,0.987244,
-0.523376,1.00861,
-0.546265,1.06812,
-0.570679,1.10321,
-0.59967,1.08185,
-0.630188,1.01013,
-0.657654,1.02539,
-0.683594,1.10168,
-0.715637,1.10474,
-0.743103,1.08185,
-0.773621,1.01929,
-0.799561,1.01929,
-0.823975,1.06506,
-0.85144,1.10779,
-0.872803,1.07422,
-0.900269,1.02081,
-0.930786,1.01776,
-0.9552,1.06354,
-0.984192,1.10626,
-1.01166,1.08795,
-1.0376,1.01929,
-1.06506,1.02081,
-1.08643,1.06812,
-1.11237,1.10321,
-1.13831,1.0849,
-1.15967,1.02386,
-1.18408,1.01776,
-1.20697,1.07574,
-1.22986,1.10626,
-1.25427,1.0849,
-1.27869,1.02692,
-1.30157,1.00098,
-1.32446,1.07117,
-1.34583,1.10321,
-1.36566,1.08185,
-1.38855,1.02386,
-1.40839,1.01929,
-1.43127,1.06812,
-1.45569,1.10626,
-1.47247,1.04523,
-1.49231,1.01929,
-1.5152,1.01624,
-1.53961,1.06506,
-1.55945,1.11084,
-1.57776,1.08032,
-1.59912,1.02234,
-1.61438,1.01929,
-1.63727,1.07117,
-1.6571,1.10474,
-1.67847,1.08643,
-1.6983,1.01776,
-1.71051,1.02081,
-1.72882,1.06964,
-1.75476,1.11084,
-1.77307,1.0849,
-1.79138,1.01929,
-1.80969,1.01776,
-1.83105,1.07117,
-1.85242,1.11389,
-1.86768,1.08795,
-1.88751,1.01929,
-1.90887,1.01471,
-1.93176,1.06812,
-1.9516,1.10474,
-1.97296,1.08643,
