-1.7395	0.505066	
-1.72729	0.505066	
-1.72119	0.505066	
-1.71204	0.506592	
-1.70441	0.505066	
-1.69983	0.50354	
-1.69373	0.50354	
-1.6922	0.506592	
-1.68457	0.50354	
-1.68152	0.50354	
-1.67847	0.505066	
-1.68152	0.506592	
-1.67542	0.505066	
-1.67236	0.506592	
-1.66931	0.505066	
-1.66931	0.498962	
-1.66626	0.50354	
-1.66473	0.502014	
-1.66473	0.505066	
-1.66321	0.502014	
-1.66168	0.50354	
-1.66626	0.505066	
-1.66626	0.505066	
-1.66626	0.50354	
-1.66626	0.505066	
-1.66779	0.506592	
-1.66931	0.502014	
-1.66931	0.50354	
-1.67389	0.506592	
-1.67694	0.505066	
-1.67542	0.50354	
-1.68152	0.50354	
-1.68304	0.502014	
-1.6861	0.502014	
-1.68915	0.505066	
-1.6922	0.506592	
-1.69373	0.505066	
-1.6983	0.506592	
-1.70135	0.50354	
-1.69983	0.50354	
-1.70288	0.500488	
-1.70746	0.50354	
-1.71204	0.505066	
-1.71509	0.502014	
-1.71661	0.50354	
-1.72577	0.505066	
-1.72577	0.50354	
-1.73187	0.508118	
-1.7334	0.505066	
-1.73492	0.502014	
-1.73798	0.502014	
-1.74255	0.50354	
-1.74561	0.502014	
-1.75323	0.506592	
-1.75781	0.505066	
-1.75934	0.505066	
-1.76239	0.50354	
-1.76697	0.506592	
-1.77002	0.505066	
-1.77307	0.502014	
-1.77765	0.502014	
-1.78375	0.505066	
-1.78528	0.50354	
-1.78986	0.506592	
-1.79291	0.502014	
-1.79901	0.505066	
-1.79901	0.500488	
-1.80969	0.505066	
-1.80664	0.505066	
-1.80969	0.502014	
-1.81274	0.50354	
-1.81427	0.50354	
-1.82037	0.502014	
-1.82495	0.505066	
-1.82495	0.506592	
-1.828	0.50354	
-1.83105	0.50354	
-1.83716	0.505066	
-1.84021	0.50354	
-1.83868	0.50354	
-1.84631	0.502014	
-1.84784	0.50354	
-1.85242	0.505066	
-1.85547	0.50354	
-1.85852	0.505066	
-1.85852	0.502014	
-1.86462	0.50354	
-1.86615	0.50354	
-1.86768	0.50354	
-1.87225	0.500488	
