-2.26898	0.663757	
-2.27356	0.65918	
-2.27509	0.65918	
-2.27814	0.657654	
-2.28119	0.666809	
-2.28577	0.657654	
-2.28729	0.657654	
-2.29187	0.65918	
-2.29492	0.662231	
-2.29645	0.653076	
-2.30103	0.65918	
-2.30408	0.65918	
-2.30713	0.65918	
-2.31018	0.662231	
-2.31171	0.665283	
-2.31323	0.657654	
-2.31781	0.663757	
-2.32086	0.65918	
-2.32239	0.656128	
-2.32697	0.656128	
-2.33002	0.657654	
-2.33002	0.656128	
-2.33765	0.663757	
-2.33612	0.65918	
-2.33765	0.663757	
-2.34222	0.65918	
-2.34528	0.665283	
-2.34528	0.65918	
-2.34985	0.657654	
-2.35138	0.657654	
-2.35291	0.65918	
-2.35901	0.656128	
-2.36206	0.656128	
-2.36511	0.65918	
-2.36816	0.662231	
-2.37274	0.656128	
-2.37427	0.65918	
-2.37732	0.662231	
-2.38342	0.65918	
-2.38495	0.657654	
-2.38953	0.65918	
-2.39105	0.654602	
-2.39258	0.65918	
-2.39868	0.65918	
-2.39868	0.65918	
-2.40326	0.657654	
-2.40173	0.665283	
-2.40936	0.65918	
-2.41089	0.657654	
-2.41394	0.657654	
-2.41699	0.662231	
-2.42157	0.656128	
-2.42004	0.657654	
-2.42615	0.662231	
-2.42462	0.656128	
-2.43225	0.657654	
-2.4292	0.656128	
-2.43225	0.662231	
-2.43225	0.65918	
-2.43378	0.657654	
-2.43225	0.65918	
-2.43073	0.656128	
-2.42767	0.662231	
-2.42615	0.662231	
-2.42157	0.657654	
-2.41394	0.657654	
-2.41089	0.65918	
-2.40021	0.657654	
-2.38953	0.656128	
-2.37885	0.657654	
-2.36511	0.654602	
-2.34985	0.657654	
-2.33765	0.657654	
-2.31781	0.65918	
-2.30255	0.656128	
-2.28119	0.65918	
-2.26288	0.65918	
-2.23999	0.657654	
-2.21558	0.657654	
-2.19421	0.657654	
-2.1698	0.657654	
-2.15149	0.656128	
-2.12555	0.662231	
-2.10419	0.65918	
-2.08588	0.656128	
-2.06604	0.657654	
-2.04468	0.657654	
-2.02637	0.662231	
-2.00348	0.657654	
-1.98669	0.65918	
-1.96686	0.657654	
-1.9516	0.662231	
-1.93329	0.656128	
-1.91498	0.65918	
-1.89972	0.657654	
-1.88446	0.65918	
-1.87225	0.65918	
-1.85699	0.65918	
-1.84631	0.65918	
-1.83105	0.65918	
-1.8219	0.656128	
-1.81122	0.657654	
-1.80359	0.656128	
-1.79291	0.65918	
-1.7868	0.656128	
-1.77917	0.657654	
-1.77155	0.662231	
-1.76544	0.656128	
-1.76086	0.657654	
-1.75781	0.663757	
-1.74866	0.657654	
-1.74866	0.657654	
-1.7395	0.656128	
-1.74103	0.663757	
-1.73645	0.654602	
-1.73798	0.65918	
-1.73187	0.657654	
-1.73035	0.657654	
-1.7334	0.657654	
-1.73035	0.657654	
-1.73187	0.657654	
-1.73187	0.657654	
-1.73187	0.656128	
-1.7334	0.65918	
-1.7334	0.654602	
-1.73645	0.656128	
-1.73645	0.657654	
-1.7395	0.657654	
-1.74561	0.662231	
-1.74255	0.663757	
-1.74866	0.656128	
-1.74713	0.657654	
-1.75171	0.656128	
-1.75934	0.657654	
-1.76086	0.653076	
-1.76392	0.65918	
-1.76239	0.656128	
-1.77002	0.65918	
-1.77307	0.662231	
-1.7807	0.662231	
-1.78375	0.65918	
-1.78528	0.65918	
-1.78833	0.657654	
-1.79291	0.65918	
-1.79749	0.654602	
-1.80206	0.65918	
-1.80511	0.656128	
-1.80969	0.656128	
-1.80817	0.654602	
-1.8158	0.662231	
-1.81885	0.656128	
-1.82343	0.662231	
-1.828	0.657654	
-1.83105	0.65918	
-1.83868	0.653076	
-1.83868	0.65918	
-1.84479	0.656128	
-1.84784	0.656128	
-1.85394	0.657654	
-1.85852	0.662231	
-1.86157	0.654602	
-1.86462	0.662231	
-1.87225	0.65918	
-1.87378	0.65918	
-1.88141	0.656128	
-1.88141	0.65918	
-1.88599	0.657654	
-1.88904	0.657654	
-1.89514	0.657654	
-1.89819	0.657654	
-1.90125	0.654602	
-1.9043	0.662231	
-1.91193	0.657654	
-1.91498	0.657654	
-1.91956	0.662231	
-1.91956	0.657654	
-1.93024	0.656128	
-1.92871	0.65918	
-1.93329	0.657654	
-1.93939	0.656128	
-1.94397	0.657654	
-1.9455	0.662231	
-1.95313	0.654602	
-1.95618	0.657654	
-1.96075	0.662231	
-1.96381	0.657654	
-1.96686	0.656128	
-1.97144	0.663757	
-1.97601	0.656128	
-1.97754	0.65155	
